Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-10-21 18:55:37,"Deadlift Day",1h 38m,"Crunch",3,20.0,12,0,0,,,
2021-10-21 18:55:37,"Deadlift Day",1h 38m,"Crunch",4,20.0,12,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",1,145.0,6,0,0,"","",
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",3,165.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",4,165.0,2,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",5,155.0,4,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bench Press (Barbell)",6,145.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bent Over Row (Barbell)",1,145.0,6,0,0,"",,
2021-10-24 14:27:04,"Filler",1h 24m,"Bent Over Row (Barbell)",2,155.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bent Over Row (Barbell)",3,165.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bent Over Row (Barbell)",4,175.0,3,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Bent Over Row (Barbell)",5,165.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",1,85.0,6,0,0,"",,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",3,105.0,2,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",4,95.0,3,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",5,85.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Overhead Press (Barbell)",6,85.0,6,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Crunch",1,20.0,12,0,0,"",,
2021-10-24 14:27:04,"Filler",1h 24m,"Crunch",2,20.0,12,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Crunch",3,20.0,12,0,0,,,
2021-10-24 14:27:04,"Filler",1h 24m,"Crunch",4,20.0,12,0,0,,,
2021-10-25 19:19:38,"Climbing",2h,"Rock Climbing",1,0,0,0,95,"","",
2021-10-25 19:19:38,"Climbing",2h,"Pull Up",1,0,5,0,0,"",,
2021-10-25 19:19:38,"Climbing",2h,"Pull Up",2,0,4,0,0,,,
2021-10-25 19:19:38,"Climbing",2h,"Pull Up",3,0,3,0,0,,,
2021-10-25 19:19:38,"Climbing",2h,"Pull Up",4,0,2,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Overhead Press (Barbell)",1,85.0,6,0,0,"","",
2021-10-30 11:58:10,"Squat Day",1h 12m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Overhead Press (Barbell)",3,95.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Overhead Press (Barbell)",4,105.0,4,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Overhead Press (Barbell)",5,95.0,5,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Front Squat (Barbell)",1,155.0,2,0,0,"",,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Front Squat (Barbell)",2,155.0,1,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Front Squat (Barbell)",3,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Front Squat (Barbell)",4,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Front Squat (Barbell)",5,135.0,2,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bench Press (Barbell)",1,155.0,3,0,0,"",,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bench Press (Barbell)",2,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bench Press (Barbell)",3,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bench Press (Barbell)",4,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bench Press (Barbell)",5,135.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bent Over Row (Barbell)",1,145.0,6,0,0,"",,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bent Over Row (Barbell)",2,145.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bent Over Row (Barbell)",3,145.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Bent Over Row (Barbell)",4,145.0,6,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Crunch",1,20.0,12,0,0,"",,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Crunch",2,20.0,12,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Crunch",3,20.0,12,0,0,,,
2021-10-30 11:58:10,"Squat Day",1h 12m,"Crunch",4,20.0,12,0,0,,,
2021-10-31 14:25:53,"Climbing",1h 40m,"Rock Climbing",1,0,0,0,95,"","",
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",1,0,9,0,0,"",,
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",2,0,5,0,0,,,
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",3,0,4,0,0,,,
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",4,0,3,0,0,,,
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",5,0,2,0,0,,,
2021-10-31 14:25:53,"Climbing",1h 40m,"Pull Up",6,0,3,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"","",
2021-10-31 16:32:07,"Deadlift Filler",39m,"Deadlift (Barbell)",2,195.0,6,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Deadlift (Barbell)",3,205.0,6,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Deadlift (Barbell)",4,215.0,6,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Crunch",1,20.0,12,0,0,"",,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Crunch",2,20.0,12,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Crunch",3,20.0,12,0,0,,,
2021-10-31 16:32:07,"Deadlift Filler",39m,"Crunch",4,20.0,12,0,0,,,
2021-11-02 19:30:00,"Climbing",2h,"Rock Climbing",1,0,0,0,100,"","",
2021-11-02 19:30:00,"Climbing",2h,"Pull Up",1,0,12,0,0,"",,
2021-11-02 19:30:00,"Climbing",2h,"Pull Up",2,0,6,0,0,,,
2021-11-02 19:30:00,"Climbing",2h,"Pull Up",3,0,5,0,0,,,
2021-11-02 19:30:00,"Climbing",2h,"Pull Up",4,0,4,0,0,,,
2021-11-02 19:30:00,"Climbing",2h,"Pull Up",5,0,3,0,0,,,
2021-11-04 19:27:34,"Climbing",1h 38m,"Rock Climbing",1,0,0,0,98,"","",
2021-11-05 17:09:37,"Filler",1h 14m,"Bench Press (Barbell)",1,135.0,6,0,0,"","",
2021-11-05 17:09:37,"Filler",1h 14m,"Bench Press (Barbell)",2,145.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bench Press (Barbell)",3,155.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bench Press (Barbell)",4,165.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bench Press (Barbell)",5,175.0,2,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bent Over Row (Barbell)",1,155.0,6,0,0,"",,
2021-11-05 17:09:37,"Filler",1h 14m,"Bent Over Row (Barbell)",2,165.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bent Over Row (Barbell)",3,175.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Bent Over Row (Barbell)",4,185.00000000000003,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Overhead Press (Barbell)",1,85.0,6,0,0,"",,
2021-11-05 17:09:37,"Filler",1h 14m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Overhead Press (Barbell)",4,105.0,5,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Overhead Press (Barbell)",5,115.0,2,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Crunch",1,20.0,12,0,0,"",,
2021-11-05 17:09:37,"Filler",1h 14m,"Crunch",2,20.0,12,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Crunch",3,20.0,12,0,0,,,
2021-11-05 17:09:37,"Filler",1h 14m,"Crunch",4,20.0,12,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Overhead Press (Barbell)",1,85.0,6,0,0,"","",
2021-11-07 19:43:50,"Filler",37m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Overhead Press (Barbell)",3,105.0,5,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Overhead Press (Barbell)",4,105.0,3,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Overhead Press (Barbell)",5,105.0,2,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Bench Press (Barbell)",1,145.0,6,0,0,"",,
2021-11-07 19:43:50,"Filler",37m,"Bench Press (Barbell)",2,145.0,6,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Bench Press (Barbell)",3,135.0,4,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Bent Over Row (Barbell)",1,155.0,6,0,0,"",,
2021-11-07 19:43:50,"Filler",37m,"Bent Over Row (Barbell)",2,165.0,6,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Bent Over Row (Barbell)",3,165.0,6,0,0,,,
2021-11-07 19:43:50,"Filler",37m,"Bent Over Row (Barbell)",4,165.0,6,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Rock Climbing",1,0,0,0,100,"","",
2021-11-08 19:12:25,"Climbing",1h 53m,"Pull Up",1,0,9,0,0,"",,
2021-11-08 19:12:25,"Climbing",1h 53m,"Pull Up",2,0,5,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Pull Up",3,0,4,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Pull Up",4,0,4,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Pull Up",5,0,3,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Hanging Leg Raise",1,0,10,0,0,"",,
2021-11-08 19:12:25,"Climbing",1h 53m,"Hanging Leg Raise",2,0,10,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Hanging Leg Raise",3,0,10,0,0,,,
2021-11-08 19:12:25,"Climbing",1h 53m,"Hanging Leg Raise",4,0,10,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",1,135.0,6,0,0,"","",
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",2,155.0,6,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",3,175.0,6,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",4,185.00000000000003,4,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",5,165.0,6,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Squat (Barbell)",6,165.0,6,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Crunch",1,20.0,12,0,0,"",,
2021-11-09 20:55:33,"Squat Day",50m,"Crunch",2,20.0,12,0,0,,,
2021-11-09 20:55:33,"Squat Day",50m,"Crunch",3,20.0,12,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Rock Climbing",1,0,0,0,80,"","",
2021-11-11 18:55:37,"Climbing",1h 42m,"Pull Up",1,0,8,0,0,"",,
2021-11-11 18:55:37,"Climbing",1h 42m,"Pull Up",2,0,4,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Pull Up",3,0,3,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Pull Up",4,0,3,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Hanging Leg Raise",1,0,15,0,0,"",,
2021-11-11 18:55:37,"Climbing",1h 42m,"Hanging Leg Raise",2,0,15,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Hanging Leg Raise",3,0,15,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Hanging Leg Raise",4,0,7,0,0,,,
2021-11-11 18:55:37,"Climbing",1h 42m,"Hanging Leg Raise",5,0,3,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Overhead Press (Barbell)",3,105.0,5,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Overhead Press (Barbell)",4,95.0,4,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Overhead Press (Barbell)",5,95.0,4,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Bench Press (Barbell)",1,155.0,6,0,0,"",,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Bench Press (Barbell)",3,165.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Bench Press (Barbell)",4,155.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Deadlift (Barbell)",2,205.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Deadlift (Barbell)",3,215.0,6,0,0,,,
2021-11-12 19:04:10,"Deadlift Day",1h 14m,"Deadlift (Barbell)",4,225.0,6,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Rock Climbing",1,0,0,0,90,"","",
2021-11-13 14:44:50,"Climbing",1h 46m,"Pull Up",1,0,4,0,0,"",,
2021-11-13 14:44:50,"Climbing",1h 46m,"Pull Up",2,0,5,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Pull Up",3,0,4,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Pull Up",4,0,4,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Pull Up",5,0,4,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Hanging Leg Raise",1,0,20,0,0,"",,
2021-11-13 14:44:50,"Climbing",1h 46m,"Hanging Leg Raise",2,0,10,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Hanging Leg Raise",3,0,10,0,0,,,
2021-11-13 14:44:50,"Climbing",1h 46m,"Hanging Leg Raise",4,0,10,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2021-11-17 19:25:40,"Filler",42m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bench Press (Barbell)",3,175.0,6,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bench Press (Barbell)",4,185.00000000000003,4,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bench Press (Barbell)",5,155.0,6,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bent Over Row (Barbell)",1,175.0,6,0,0,"",,
2021-11-17 19:25:40,"Filler",42m,"Bent Over Row (Barbell)",2,185.00000000000003,6,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bent Over Row (Barbell)",3,185.00000000000003,6,0,0,,,
2021-11-17 19:25:40,"Filler",42m,"Bent Over Row (Barbell)",4,185.00000000000003,6,0,0,,,
2021-11-18 19:43:29,"Climbing",1h 34m,"Rock Climbing",1,0,0,0,75,"","",
2021-11-18 19:43:29,"Climbing",1h 34m,"Hanging Leg Raise",1,0,15,0,0,"",,
2021-11-18 19:43:29,"Climbing",1h 34m,"Hanging Leg Raise",2,0,15,0,0,,,
2021-11-18 19:43:29,"Climbing",1h 34m,"Hanging Leg Raise",3,0,15,0,0,,,
2021-11-18 19:43:29,"Climbing",1h 34m,"Hanging Leg Raise",4,0,12,0,0,,,
2021-11-18 19:43:29,"Climbing",1h 34m,"Hanging Leg Raise",5,0,10,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Squat (Barbell)",1,155.0,6,0,0,"","",
2021-11-19 17:36:39,"Squat Day",1h 9m,"Squat (Barbell)",2,175.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Squat (Barbell)",3,185.00000000000003,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Squat (Barbell)",4,195.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Squat (Barbell)",5,195.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Overhead Press (Barbell)",4,115.0,1,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Bench Press (Barbell)",1,155.0,6,0,0,"",,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Crunch",1,20.0,12,0,0,"",,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Crunch",2,20.0,12,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Crunch",3,20.0,12,0,0,,,
2021-11-19 17:36:39,"Squat Day",1h 9m,"Crunch",4,20.0,12,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Rock Climbing",1,0,0,0,100,"","",
2021-11-22 19:21:00,"Climbing",2h 1m,"Pull Up",1,0,10,0,0,"",,
2021-11-22 19:21:00,"Climbing",2h 1m,"Pull Up",2,0,5,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Pull Up",3,0,3,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Pull Up",4,0,3,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Pull Up",5,0,3,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Hanging Leg Raise",1,0,15,0,0,"",,
2021-11-22 19:21:00,"Climbing",2h 1m,"Hanging Leg Raise",2,0,15,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Hanging Leg Raise",3,0,11,0,0,,,
2021-11-22 19:21:00,"Climbing",2h 1m,"Hanging Leg Raise",4,0,10,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2021-11-25 12:11:42,"Filler",1h 15m,"Bench Press (Barbell)",2,175.0,5,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Bench Press (Barbell)",3,155.0,6,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Bench Press (Barbell)",4,155.0,6,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Bench Press (Barbell)",5,155.0,6,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2021-11-25 12:11:42,"Filler",1h 15m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Overhead Press (Barbell)",3,95.0,6,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Overhead Press (Barbell)",4,105.00000000000001,5,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Crunch",1,20.0,12,0,0,"",,
2021-11-25 12:11:42,"Filler",1h 15m,"Crunch",2,20.0,12,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Crunch",3,20.0,12,0,0,,,
2021-11-25 12:11:42,"Filler",1h 15m,"Crunch",4,20.0,12,0,0,,,
2021-11-26 19:20:03,"Deadlift Day",38m,"Deadlift (Barbell)",1,205.0,6,0,0,"","",
2021-11-26 19:20:03,"Deadlift Day",38m,"Deadlift (Barbell)",2,215.0,6,0,0,,,
2021-11-26 19:20:03,"Deadlift Day",38m,"Deadlift (Barbell)",3,225.0,6,0,0,,,
2021-11-26 19:20:03,"Deadlift Day",38m,"Deadlift (Barbell)",4,215.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2021-11-27 15:55:04,"Filler",1h 12m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Overhead Press (Barbell)",4,115.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Overhead Press (Barbell)",5,125.0,2,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bench Press (Barbell)",1,155.0,6,0,0,"",,
2021-11-27 15:55:04,"Filler",1h 12m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bench Press (Barbell)",3,175.0,4,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bench Press (Barbell)",4,155.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bent Over Row (Barbell)",1,165.0,7,0,0,"",,
2021-11-27 15:55:04,"Filler",1h 12m,"Bent Over Row (Barbell)",2,175.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bent Over Row (Barbell)",3,175.0,6,0,0,,,
2021-11-27 15:55:04,"Filler",1h 12m,"Bent Over Row (Barbell)",4,175.0,6,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Rock Climbing",1,0,0,0,80,"","",
2021-11-30 19:38:32,"Climbing",1h 54m,"Pull Up",1,0,9,0,0,"",,
2021-11-30 19:38:32,"Climbing",1h 54m,"Pull Up",2,0,5,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Pull Up",3,0,4,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Pull Up",4,0,4,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Pull Up",5,0,5,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Hanging Leg Raise",1,7.5,10,0,0,"",,
2021-11-30 19:38:32,"Climbing",1h 54m,"Hanging Leg Raise",2,7.5,10,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Hanging Leg Raise",3,7.5,10,0,0,,,
2021-11-30 19:38:32,"Climbing",1h 54m,"Hanging Leg Raise",4,7.5,10,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2021-12-01 19:42:04,"Squat Day",1h 25m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Bench Press (Barbell)",3,185.00000000000003,4,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Bench Press (Barbell)",4,165.0,5,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Overhead Press (Barbell)",3,115.0,3,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Squat (Barbell)",1,175.0,6,0,0,"",,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Squat (Barbell)",2,185.00000000000003,6,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Squat (Barbell)",3,195.0,6,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Squat (Barbell)",4,195.0,6,0,0,,,
2021-12-01 19:42:04,"Squat Day",1h 25m,"Squat (Barbell)",5,205.0,3,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2021-12-04 19:15:33,"Upper Body",1h 15m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Overhead Press (Barbell)",3,125.0,1,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Overhead Press (Barbell)",4,115.0,4,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bench Press (Barbell)",2,175.0,3,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bench Press (Barbell)",3,165.0,6,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bench Press (Barbell)",4,165.0,6,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bent Over Row (Barbell)",1,160.0,6,0,0,"",,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bent Over Row (Barbell)",2,175.0,6,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bent Over Row (Barbell)",3,185.00000000000003,6,0,0,,,
2021-12-04 19:15:33,"Upper Body",1h 15m,"Bent Over Row (Barbell)",4,195.0,6,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Rock Climbing",1,0,0,0,90,"","",
2021-12-06 19:24:45,"Climbing",1h 52m,"Pull Up",1,10.0,6,0,0,"",,
2021-12-06 19:24:45,"Climbing",1h 52m,"Pull Up",2,10.0,4,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Pull Up",3,10.0,4,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Pull Up",4,10.0,3,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Hanging Leg Raise",1,10.0,10,0,0,"",,
2021-12-06 19:24:45,"Climbing",1h 52m,"Hanging Leg Raise",2,10.0,10,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Hanging Leg Raise",3,10.0,10,0,0,,,
2021-12-06 19:24:45,"Climbing",1h 52m,"Hanging Leg Raise",4,10.0,10,0,0,,,
2021-12-12 18:50:13,"Deadlift Day",1h 34m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2021-12-12 18:50:13,"Deadlift Day",1h 34m,"Overhead Press (Barbell)",2,115.0,3,0,0,,,
2021-12-12 18:50:13,"Deadlift Day",1h 34m,"Overhead Press (Barbell)",3,105.0,4,0,0,,,
2021-12-12 18:50:13,"Deadlift Day",1h 34m,"Overhead Press (Barbell)",4,95.0,6,0,0,,,
2021-12-12 18:50:13,"Deadlift Day",1h 34m,"Overhead Press (Barbell)",5,95.0,5,0,0,,,
