"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-06-05 11:03:27","Chest + Calves","Chest Dips","2","40","15","","","kg",
"2018-06-05 11:03:27","Chest + Calves","Chest Dips","3","40","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Barbell Deadlifts","1","37","5","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Barbell Deadlifts","2","37","5","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Barbell Deadlifts","3","37","5","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","One Arm Dumbbell Row","1","9","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","One Arm Dumbbell Row","2","9","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","One Arm Dumbbell Row","3","9","7","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Cable Underhand Pulldown","1","20","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Cable Underhand Pulldown","2","20","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Cable Underhand Pulldown","3","20","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Seated Cable Rows","1","20","8","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Seated Cable Rows","2","20","10","","","kg",
"2018-06-06 12:00:48","Back + Butt + Abs","Seated Cable Rows","3","20","10","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Barbell Military Press","1","12","4","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Barbell Military Press","2","12","5","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Barbell Military Press","3","12","3","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Barbell Military Press","4","10","7","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Lateral Dumbbell Raises","1","4","6","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Lateral Dumbbell Raises","2","4","8","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Lateral Dumbbell Raises","3","4","8","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Face Pull","1","15","15","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Face Pull","2","15","15","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Face Pull","3","15","12","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Seated Calf Raise Machine","1","30","5","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Seated Calf Raise Machine","2","30","5","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Seated Calf Raise Machine","3","30","5","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Calf Raise Machine","1","80","8","","","kg",
"2018-06-07 10:40:07","Shoulders + Calves","Standing Calf Raise Machine","2","80","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Leg Press","1","10","15","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Leg Press","2","10","12","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Leg Press","3","10","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Goblet Squat","1","8","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Goblet Squat","2","8","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Goblet Squat","3","8","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Romanian Deadlift","1","16","15","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Romanian Deadlift","2","18","12","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Romanian Deadlift","3","18","12","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Hip Thrust","1","20","15","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Hip Thrust","2","20","13","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Barbell Hip Thrust","3","20","13","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Dumbbell Bicep Curl","1","6","4","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Dumbbell Bicep Curl","2","6","4","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Dumbbell Bicep Curl","3","5","5","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Seated Dumbbell Triceps Extension","1","8","10","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Seated Dumbbell Triceps Extension","2","8","8","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Seated Dumbbell Triceps Extension","3","8","8","","","kg",
"2018-06-09 11:04:48","Legs + Butt","Thigh Abductor","1","15","15","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Barbell Bench Press","1","22","7","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Barbell Bench Press","2","22","6","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Barbell Bench Press","3","22","7","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Barbell Bench Press","4","22","6","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Incline Dumbbell Bench Press Flys","1","9","6","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Incline Dumbbell Bench Press Flys","2","9","4","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Chest Dips","1","40","15","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Chest Dips","2","40","11","","","kg",
"2018-06-11 12:52:26","Chest + Calves","Plank","1","","","","00:01:00","",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Deadlifts","1","37","5","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Deadlifts","2","38","5","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Deadlifts","3","38","5","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Squat","1","22","8","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Squat","2","24","6","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Barbell Squat","3","26","8","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","One Arm Dumbbell Row","1","9","10","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","One Arm Dumbbell Row","2","9","10","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","One Arm Dumbbell Row","3","9","10","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Cable Underhand Pulldown","1","20","12","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Cable Underhand Pulldown","2","20","11","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Cable Underhand Pulldown","3","20","8","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Seated Cable Rows","1","25","3","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Seated Cable Rows","2","20","12","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Seated Cable Rows","3","20","12","","","kg",
"2018-06-13 12:22:08","Back + Butt + Abs","Crunches","1","5","15","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Barbell Military Press","1","12","6","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Barbell Military Press","2","12","5","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Barbell Military Press","3","12","5","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Lateral Dumbbell Raises","1","4","8","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Lateral Dumbbell Raises","2","4","9","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Lateral Dumbbell Raises","3","4","8","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Face Pull","1","15","15","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Face Pull","2","15","17","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Face Pull","3","15","15","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Dumbbell Front Raises","1","3","12","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Dumbbell Front Raises","2","3","12","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Dumbbell Front Raises","3","3","12","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Seated Calf Raise Machine","1","30","8","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Seated Calf Raise Machine","2","30","7","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Seated Calf Raise Machine","3","30","7","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Calf Raise Machine","1","90","5","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Calf Raise Machine","2","90","8","","","kg",
"2018-06-14 12:06:45","Shoulders + Calves","Standing Calf Raise Machine","3","90","8","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Squat","1","27","8","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Squat","2","27","6","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Squat","3","27","6","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Leg Press","1","15","5","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Leg Press","2","15","5","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Leg Press","3","15","6","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Romanian Deadlift","1","18","16","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Romanian Deadlift","2","18","16","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Romanian Deadlift","3","18","15","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Hip Thrust","1","20","17","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Hip Thrust","2","20","14","","","kg",
"2018-06-16 12:26:51","Legs + Butt","Barbell Hip Thrust","3","20","14","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Barbell Bench Press","1","24","4","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Barbell Bench Press","2","24","4","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Barbell Bench Press","3","24","5","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Incline Dumbbell Bench Press Flys","1","9","5","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Incline Dumbbell Bench Press Flys","2","9","4","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Incline Dumbbell Bench Press Flys","3","8","8","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Dumbbell Bench Press","1","8","8","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Dumbbell Bench Press","2","8","8","","","kg",
"2018-06-18 12:51:08","Chest + Calves","Air Bike","1","0","40","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Deadlifts","1","39","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Deadlifts","2","40","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Deadlifts","3","40","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Squat","1","29","3","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Squat","2","29","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Barbell Squat","3","29","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","One Arm Dumbbell Row","1","9","10","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","One Arm Dumbbell Row","2","9","10","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","One Arm Dumbbell Row","3","9","10","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Seated Cable Rows","1","25","5","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Seated Cable Rows","2","20","10","","","kg",
"2018-06-20 12:39:57","Back + Butt + Abs","Seated Cable Rows","3","20","10","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Barbell Military Press","1","12","7","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Barbell Military Press","2","12","6","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Barbell Military Press","3","12","5","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Barbell Military Press","4","12","5","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Lateral Dumbbell Raises","1","4","12","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Lateral Dumbbell Raises","2","4","12","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Lateral Dumbbell Raises","3","4","12","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Face Pull","1","15","20","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Face Pull","2","15","20","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Face Pull","3","15","15","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Dumbbell Front Raises","1","3","15","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Dumbbell Front Raises","2","3","15","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Seated Calf Raise Machine","1","30","9","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Seated Calf Raise Machine","2","30","9","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Seated Calf Raise Machine","3","30","9","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Calf Raise Machine","1","90","10","","","kg",
"2018-06-21 12:27:55","Shoulders + Calves","Standing Calf Raise Machine","2","90","10","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Dumbbell Bicep Curl","1","5","11","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Dumbbell Bicep Curl","2","5","8","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Dumbbell Bicep Curl","3","5","8","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Close Grip Barbell Bench Press","1","16","13","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Close Grip Barbell Bench Press","2","16","12","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Close Grip Barbell Bench Press","3","16","10","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Barbell Bicep Curl","1","15","8","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Barbell Bicep Curl","2","15","8","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Barbell Bicep Curl","3","15","5","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Seated Dumbbell Triceps Extension","1","8","12","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Seated Dumbbell Triceps Extension","2","8","9","","","kg",
"2018-06-22 12:37:08","Arms + Abs","Seated Dumbbell Triceps Extension","3","8","7","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Squat","1","24","8","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Squat","2","30","5","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Squat","3","30","5","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Press","1","15","10","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Press","2","19","8","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Press","3","20","8","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Romanian Deadlift","1","18","18","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Romanian Deadlift","2","18","13","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Romanian Deadlift","3","18","13","","","kg","Focando na forma deeper"
"2018-06-23 11:41:47","Legs + Butt","Barbell Hip Thrust","1","22","13","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Hip Thrust","2","22","13","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Barbell Hip Thrust","3","22","12","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Extensions","1","10","10","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Extensions","2","10","10","","","kg",
"2018-06-23 11:41:47","Legs + Butt","Leg Extensions","3","10","10","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Barbell Bench Press","1","24","3","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Barbell Bench Press","2","22","5","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Barbell Bench Press","3","22","6","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Incline Dumbbell Bench Press Flys","1","8","10","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Incline Dumbbell Bench Press Flys","2","8","10","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Incline Dumbbell Bench Press Flys","3","8","10","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Chest Dips","1","40","15","","","kg",
"2018-06-25 11:43:24","Chest + Calves","Chest Dips","2","40","15","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Barbell Deadlifts","1","40","4","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Barbell Deadlifts","2","40","3","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","One Arm Dumbbell Row","1","9","12","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","One Arm Dumbbell Row","2","9","13","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","One Arm Dumbbell Row","3","9","13","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Cable Underhand Pulldown","1","20","13","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Cable Underhand Pulldown","2","20","10","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Cable Underhand Pulldown","3","20","8","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Seated Cable Rows","1","20","12","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Seated Cable Rows","2","20","10","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Seated Cable Rows","3","20","8","","","kg",
"2018-06-26 12:56:57","Back + Butt + Abs","Plank","1","","","","00:01:09","",
"2018-06-27 14:04:51","Legs + Butt","Barbell Squat","1","20","10","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Goblet Squat","1","8","10","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Goblet Squat","2","8","12","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Goblet Squat","3","8","7","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Leg Press","1","20","10","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Leg Press","2","20","8","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Leg Press","3","20","8","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Romanian Deadlift","1","18","13","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Romanian Deadlift","2","18","15","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Romanian Deadlift","3","18","15","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Hip Thrust","1","22","14","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Hip Thrust","2","22","13","","","kg",
"2018-06-27 14:04:51","Legs + Butt","Barbell Hip Thrust","3","22","14","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Deadlifts","1","30","5","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Deadlifts","2","35","5","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Deadlifts","3","35","5","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Squat","1","20","4","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Squat","2","20","5","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Barbell Squat","3","20","5","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","One Arm Dumbbell Row","1","8","10","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","One Arm Dumbbell Row","2","8","10","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","One Arm Dumbbell Row","3","8","8","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Seated Cable Rows","1","20","6","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Seated Cable Rows","2","20","6","","","kg",
"2018-08-01 11:13:30","Back + Butt + Abs","Seated Cable Rows","3","20","6","","","kg",
"2018-08-05 06:33:00","Shoulders + Calves","Barbell Bench Press","1","20","5","","","kg",
"2018-08-05 06:33:00","Shoulders + Calves","Standing Barbell Military Press","1","4","8","","","kg",
